year,month,min_gwl,mean_gwl,max_gwl,ms_nr,ms_nr_global
1997,3,,,,W_GWM5488,hh-W_GWM5488
1997,4,,,,W_GWM5488,hh-W_GWM5488
1997,5,,,,W_GWM5488,hh-W_GWM5488
1997,6,,,,W_GWM5488,hh-W_GWM5488
1997,7,,,,W_GWM5488,hh-W_GWM5488
1997,8,,,,W_GWM5488,hh-W_GWM5488
1997,9,,,,W_GWM5488,hh-W_GWM5488
1997,10,,,,W_GWM5488,hh-W_GWM5488
1997,11,,,,W_GWM5488,hh-W_GWM5488
1997,12,,,,W_GWM5488,hh-W_GWM5488
1998,1,,,,W_GWM5488,hh-W_GWM5488
1998,2,,,,W_GWM5488,hh-W_GWM5488
1998,3,,,,W_GWM5488,hh-W_GWM5488
1998,4,,,,W_GWM5488,hh-W_GWM5488
1998,5,,,,W_GWM5488,hh-W_GWM5488
1998,6,,,,W_GWM5488,hh-W_GWM5488
1998,7,,,,W_GWM5488,hh-W_GWM5488
1998,8,,,,W_GWM5488,hh-W_GWM5488
1998,9,,,,W_GWM5488,hh-W_GWM5488
1998,10,,,,W_GWM5488,hh-W_GWM5488
1998,11,,,,W_GWM5488,hh-W_GWM5488
1998,12,,,,W_GWM5488,hh-W_GWM5488
1999,1,,,,W_GWM5488,hh-W_GWM5488
1999,2,,,,W_GWM5488,hh-W_GWM5488
1999,3,,,,W_GWM5488,hh-W_GWM5488
1999,4,,,,W_GWM5488,hh-W_GWM5488
1999,5,,,,W_GWM5488,hh-W_GWM5488
1999,6,,,,W_GWM5488,hh-W_GWM5488
1999,7,,,,W_GWM5488,hh-W_GWM5488
1999,8,,,,W_GWM5488,hh-W_GWM5488
1999,9,,,,W_GWM5488,hh-W_GWM5488
1999,10,,,,W_GWM5488,hh-W_GWM5488
1999,11,,,,W_GWM5488,hh-W_GWM5488
1999,12,,,,W_GWM5488,hh-W_GWM5488
2000,1,,,,W_GWM5488,hh-W_GWM5488
2000,2,,,,W_GWM5488,hh-W_GWM5488
2000,3,,,,W_GWM5488,hh-W_GWM5488
2000,4,,,,W_GWM5488,hh-W_GWM5488
2000,5,,,,W_GWM5488,hh-W_GWM5488
2000,6,,,,W_GWM5488,hh-W_GWM5488
2000,7,,,,W_GWM5488,hh-W_GWM5488
2000,8,,,,W_GWM5488,hh-W_GWM5488
2000,9,,,,W_GWM5488,hh-W_GWM5488
2000,10,,,,W_GWM5488,hh-W_GWM5488
2000,11,,,,W_GWM5488,hh-W_GWM5488
2000,12,,,,W_GWM5488,hh-W_GWM5488
2001,1,,,,W_GWM5488,hh-W_GWM5488
2001,2,,,,W_GWM5488,hh-W_GWM5488
2001,3,,,,W_GWM5488,hh-W_GWM5488
2001,4,,,,W_GWM5488,hh-W_GWM5488
2001,5,,,,W_GWM5488,hh-W_GWM5488
2001,6,,,,W_GWM5488,hh-W_GWM5488
2001,7,,,,W_GWM5488,hh-W_GWM5488
2001,8,,,,W_GWM5488,hh-W_GWM5488
2001,9,,,,W_GWM5488,hh-W_GWM5488
2001,10,,,,W_GWM5488,hh-W_GWM5488
2001,11,,,,W_GWM5488,hh-W_GWM5488
2001,12,,,,W_GWM5488,hh-W_GWM5488
2002,1,,,,W_GWM5488,hh-W_GWM5488
2002,2,,,,W_GWM5488,hh-W_GWM5488
2002,3,,,,W_GWM5488,hh-W_GWM5488
2002,4,,,,W_GWM5488,hh-W_GWM5488
2002,5,,,,W_GWM5488,hh-W_GWM5488
2002,6,,,,W_GWM5488,hh-W_GWM5488
2002,7,,,,W_GWM5488,hh-W_GWM5488
2002,8,,,,W_GWM5488,hh-W_GWM5488
2002,9,,,,W_GWM5488,hh-W_GWM5488
2002,10,,,,W_GWM5488,hh-W_GWM5488
2002,11,,,,W_GWM5488,hh-W_GWM5488
2002,12,,,,W_GWM5488,hh-W_GWM5488
2003,1,,,,W_GWM5488,hh-W_GWM5488
2003,2,,,,W_GWM5488,hh-W_GWM5488
2003,3,,,,W_GWM5488,hh-W_GWM5488
2003,4,,,,W_GWM5488,hh-W_GWM5488
2003,5,,,,W_GWM5488,hh-W_GWM5488
2003,6,,,,W_GWM5488,hh-W_GWM5488
2003,7,,,,W_GWM5488,hh-W_GWM5488
2003,8,,,,W_GWM5488,hh-W_GWM5488
2003,9,,,,W_GWM5488,hh-W_GWM5488
2003,10,,,,W_GWM5488,hh-W_GWM5488
2003,11,,,,W_GWM5488,hh-W_GWM5488
2003,12,,,,W_GWM5488,hh-W_GWM5488
2004,1,,,,W_GWM5488,hh-W_GWM5488
2004,2,,,,W_GWM5488,hh-W_GWM5488
2004,3,,,,W_GWM5488,hh-W_GWM5488
2004,4,,,,W_GWM5488,hh-W_GWM5488
2004,5,,,,W_GWM5488,hh-W_GWM5488
2004,6,,,,W_GWM5488,hh-W_GWM5488
2004,7,,,,W_GWM5488,hh-W_GWM5488
2004,8,,,,W_GWM5488,hh-W_GWM5488
2004,9,,,,W_GWM5488,hh-W_GWM5488
2004,10,,,,W_GWM5488,hh-W_GWM5488
2004,11,,,,W_GWM5488,hh-W_GWM5488
2004,12,,,,W_GWM5488,hh-W_GWM5488
2005,1,,,,W_GWM5488,hh-W_GWM5488
2005,2,,,,W_GWM5488,hh-W_GWM5488
2005,3,,,,W_GWM5488,hh-W_GWM5488
2005,4,,,,W_GWM5488,hh-W_GWM5488
2005,5,,,,W_GWM5488,hh-W_GWM5488
2005,6,,,,W_GWM5488,hh-W_GWM5488
2005,7,,,,W_GWM5488,hh-W_GWM5488
2005,8,30.04,30.04,30.04,W_GWM5488,hh-W_GWM5488
2005,9,,,,W_GWM5488,hh-W_GWM5488
2005,10,29.9,29.9,29.9,W_GWM5488,hh-W_GWM5488
2005,11,29.89,29.89,29.89,W_GWM5488,hh-W_GWM5488
2005,12,29.91,29.91,29.91,W_GWM5488,hh-W_GWM5488
2006,1,,,,W_GWM5488,hh-W_GWM5488
2006,2,29.97,29.97,29.97,W_GWM5488,hh-W_GWM5488
2006,3,30.01,30.01,30.01,W_GWM5488,hh-W_GWM5488
2006,4,,,,W_GWM5488,hh-W_GWM5488
2006,5,,,,W_GWM5488,hh-W_GWM5488
2006,6,29.97,29.97,29.97,W_GWM5488,hh-W_GWM5488
2006,7,29.91,29.91,29.91,W_GWM5488,hh-W_GWM5488
2006,8,29.82,29.82,29.82,W_GWM5488,hh-W_GWM5488
2006,9,29.8,29.8,29.8,W_GWM5488,hh-W_GWM5488
2006,10,29.72,29.72,29.72,W_GWM5488,hh-W_GWM5488
2006,11,29.74,29.74,29.74,W_GWM5488,hh-W_GWM5488
2006,12,29.77,29.77,29.77,W_GWM5488,hh-W_GWM5488
2007,1,29.9,29.9,29.9,W_GWM5488,hh-W_GWM5488
2007,2,30.02,30.02,30.02,W_GWM5488,hh-W_GWM5488
2007,3,30.13,30.13,30.13,W_GWM5488,hh-W_GWM5488
2007,4,30.11,30.11,30.11,W_GWM5488,hh-W_GWM5488
2007,5,30.05,30.05,30.05,W_GWM5488,hh-W_GWM5488
2007,6,30.03,30.03,30.03,W_GWM5488,hh-W_GWM5488
2007,7,30.11,30.11,30.11,W_GWM5488,hh-W_GWM5488
2007,8,30.12,30.12,30.12,W_GWM5488,hh-W_GWM5488
2007,9,30.08,30.08,30.08,W_GWM5488,hh-W_GWM5488
2007,10,30.04,30.04,30.04,W_GWM5488,hh-W_GWM5488
2007,11,30.07,30.07,30.07,W_GWM5488,hh-W_GWM5488
2007,12,30.2,30.2,30.2,W_GWM5488,hh-W_GWM5488
2008,1,30.26,30.26,30.26,W_GWM5488,hh-W_GWM5488
2008,2,30.38,30.38,30.38,W_GWM5488,hh-W_GWM5488
2008,3,30.51,30.51,30.51,W_GWM5488,hh-W_GWM5488
2008,4,30.55,30.55,30.55,W_GWM5488,hh-W_GWM5488
2008,5,30.46,30.46,30.46,W_GWM5488,hh-W_GWM5488
2008,6,30.29,30.29,30.29,W_GWM5488,hh-W_GWM5488
2008,7,30.24,30.24,30.24,W_GWM5488,hh-W_GWM5488
2008,8,30.14,30.14,30.14,W_GWM5488,hh-W_GWM5488
2008,9,30.06,30.06,30.06,W_GWM5488,hh-W_GWM5488
2008,10,30.05,30.05,30.05,W_GWM5488,hh-W_GWM5488
2008,11,30.06,30.06,30.06,W_GWM5488,hh-W_GWM5488
2008,12,30.08,30.08,30.08,W_GWM5488,hh-W_GWM5488
2009,1,30.08,30.08,30.08,W_GWM5488,hh-W_GWM5488
2009,2,30.08,30.08,30.08,W_GWM5488,hh-W_GWM5488
2009,3,30.14,30.14,30.14,W_GWM5488,hh-W_GWM5488
2009,4,30.14,30.14,30.14,W_GWM5488,hh-W_GWM5488
2009,5,30.07,30.07,30.07,W_GWM5488,hh-W_GWM5488
2009,6,29.99,29.99,29.99,W_GWM5488,hh-W_GWM5488
2009,7,29.91,29.91,29.91,W_GWM5488,hh-W_GWM5488
2009,8,29.82,29.82,29.82,W_GWM5488,hh-W_GWM5488
2009,9,29.71,29.71,29.71,W_GWM5488,hh-W_GWM5488
2009,10,29.67,29.67,29.67,W_GWM5488,hh-W_GWM5488
2009,11,29.73,29.73,29.73,W_GWM5488,hh-W_GWM5488
2009,12,29.83,29.83,29.83,W_GWM5488,hh-W_GWM5488
2010,1,29.88,29.88,29.88,W_GWM5488,hh-W_GWM5488
2010,2,29.91,29.91,29.91,W_GWM5488,hh-W_GWM5488
2010,3,30.03,30.03,30.03,W_GWM5488,hh-W_GWM5488
2010,4,30.11,30.11,30.11,W_GWM5488,hh-W_GWM5488
2010,5,30.09,30.09,30.09,W_GWM5488,hh-W_GWM5488
2010,6,30.04,30.04,30.04,W_GWM5488,hh-W_GWM5488
2010,7,29.88,29.88,29.88,W_GWM5488,hh-W_GWM5488
2010,8,29.76,29.76,29.76,W_GWM5488,hh-W_GWM5488
2010,9,29.78,29.78,29.78,W_GWM5488,hh-W_GWM5488
2010,10,29.79,29.79,29.79,W_GWM5488,hh-W_GWM5488
2010,11,29.9,29.9,29.9,W_GWM5488,hh-W_GWM5488
2010,12,29.94,29.94,29.94,W_GWM5488,hh-W_GWM5488
2011,1,30.02,30.02,30.02,W_GWM5488,hh-W_GWM5488
2011,2,30.17,30.17,30.17,W_GWM5488,hh-W_GWM5488
2011,3,30.18,30.18,30.18,W_GWM5488,hh-W_GWM5488
2011,4,30.14,30.14,30.14,W_GWM5488,hh-W_GWM5488
2011,5,30.03,30.03,30.03,W_GWM5488,hh-W_GWM5488
2011,6,29.95,29.95,29.95,W_GWM5488,hh-W_GWM5488
2011,7,29.91,29.91,29.91,W_GWM5488,hh-W_GWM5488
2011,8,29.89,29.89,29.89,W_GWM5488,hh-W_GWM5488
2011,9,29.87,29.87,29.87,W_GWM5488,hh-W_GWM5488
2011,10,29.82,29.82,29.82,W_GWM5488,hh-W_GWM5488
2011,11,29.76,29.76,29.76,W_GWM5488,hh-W_GWM5488
2011,12,29.89,29.89,29.89,W_GWM5488,hh-W_GWM5488
2012,1,30.07,30.07,30.07,W_GWM5488,hh-W_GWM5488
2012,2,30.15,30.15,30.15,W_GWM5488,hh-W_GWM5488
2012,3,30.18,30.18,30.18,W_GWM5488,hh-W_GWM5488
2012,4,30.15,30.15,30.15,W_GWM5488,hh-W_GWM5488
2012,5,30.09,30.09,30.09,W_GWM5488,hh-W_GWM5488
2012,6,30.0,30.0,30.0,W_GWM5488,hh-W_GWM5488
2012,7,29.96,29.96,29.96,W_GWM5488,hh-W_GWM5488
2012,8,29.9,29.9,29.9,W_GWM5488,hh-W_GWM5488
2012,9,29.81,29.81,29.81,W_GWM5488,hh-W_GWM5488
2012,10,29.82,29.82,29.82,W_GWM5488,hh-W_GWM5488
2012,11,29.8,29.8,29.8,W_GWM5488,hh-W_GWM5488
2012,12,29.84,29.84,29.84,W_GWM5488,hh-W_GWM5488
2013,1,29.95,29.95,29.95,W_GWM5488,hh-W_GWM5488
2013,2,30.05,30.05,30.05,W_GWM5488,hh-W_GWM5488
2013,3,30.06,30.06,30.06,W_GWM5488,hh-W_GWM5488
2013,4,30.03,30.03,30.03,W_GWM5488,hh-W_GWM5488
2013,5,30.03,30.03,30.03,W_GWM5488,hh-W_GWM5488
2013,6,30.07,30.07,30.07,W_GWM5488,hh-W_GWM5488
2013,7,29.98,29.98,29.98,W_GWM5488,hh-W_GWM5488
2013,8,29.84,29.84,29.84,W_GWM5488,hh-W_GWM5488
2013,9,29.77,29.77,29.77,W_GWM5488,hh-W_GWM5488
2013,10,29.73,29.73,29.73,W_GWM5488,hh-W_GWM5488
2013,11,29.77,29.77,29.77,W_GWM5488,hh-W_GWM5488
2013,12,29.83,29.83,29.83,W_GWM5488,hh-W_GWM5488
2014,1,29.9,29.9,29.9,W_GWM5488,hh-W_GWM5488
2014,2,29.94,29.94,29.94,W_GWM5488,hh-W_GWM5488
2014,3,29.93,29.93,29.93,W_GWM5488,hh-W_GWM5488
2014,4,29.95,29.95,29.95,W_GWM5488,hh-W_GWM5488
2014,5,29.94,29.94,29.94,W_GWM5488,hh-W_GWM5488
2014,6,29.87,29.87,29.87,W_GWM5488,hh-W_GWM5488
2014,7,29.78,29.78,29.78,W_GWM5488,hh-W_GWM5488
2014,8,29.63,29.63,29.63,W_GWM5488,hh-W_GWM5488
2014,9,29.55,29.55,29.55,W_GWM5488,hh-W_GWM5488
2014,10,29.5,29.5,29.5,W_GWM5488,hh-W_GWM5488
2014,11,29.46,29.46,29.46,W_GWM5488,hh-W_GWM5488
2014,12,29.53,29.53,29.53,W_GWM5488,hh-W_GWM5488
2015,1,29.75,29.75,29.75,W_GWM5488,hh-W_GWM5488
2015,2,29.83,29.83,29.83,W_GWM5488,hh-W_GWM5488
2015,3,29.89,29.89,29.89,W_GWM5488,hh-W_GWM5488
2015,4,29.93,29.93,29.93,W_GWM5488,hh-W_GWM5488
2015,5,29.88,29.88,29.88,W_GWM5488,hh-W_GWM5488
2015,6,29.79,29.79,29.79,W_GWM5488,hh-W_GWM5488
2015,7,29.67,29.67,29.67,W_GWM5488,hh-W_GWM5488
2015,8,29.62,29.62,29.62,W_GWM5488,hh-W_GWM5488
2015,9,29.57,29.57,29.57,W_GWM5488,hh-W_GWM5488
2015,10,29.58,29.58,29.58,W_GWM5488,hh-W_GWM5488
2015,11,29.66,29.66,29.66,W_GWM5488,hh-W_GWM5488
2015,12,29.8,29.8,29.8,W_GWM5488,hh-W_GWM5488
2016,1,29.85,29.85,29.85,W_GWM5488,hh-W_GWM5488
2016,2,30.02,30.02,30.02,W_GWM5488,hh-W_GWM5488
2016,3,30.13,30.13,30.13,W_GWM5488,hh-W_GWM5488
2016,4,30.15,30.15,30.15,W_GWM5488,hh-W_GWM5488
2016,5,30.12,30.12,30.12,W_GWM5488,hh-W_GWM5488
2016,6,30.07,30.07,30.07,W_GWM5488,hh-W_GWM5488
2016,7,30.07,30.07,30.07,W_GWM5488,hh-W_GWM5488
2016,8,29.99,29.99,29.99,W_GWM5488,hh-W_GWM5488
2016,9,29.9,29.9,29.9,W_GWM5488,hh-W_GWM5488
2016,10,29.8,29.8,29.8,W_GWM5488,hh-W_GWM5488
2016,11,29.76,29.76,29.76,W_GWM5488,hh-W_GWM5488
2016,12,29.75,29.75,29.75,W_GWM5488,hh-W_GWM5488
2017,1,29.79,29.79,29.79,W_GWM5488,hh-W_GWM5488
2017,2,29.81,29.81,29.81,W_GWM5488,hh-W_GWM5488
2017,3,29.92,29.92,29.92,W_GWM5488,hh-W_GWM5488
2017,4,29.95,29.95,29.95,W_GWM5488,hh-W_GWM5488
2017,5,29.95,29.95,29.95,W_GWM5488,hh-W_GWM5488
2017,6,29.93,29.93,29.93,W_GWM5488,hh-W_GWM5488
2017,7,29.96,29.96,29.96,W_GWM5488,hh-W_GWM5488
2017,8,29.95,29.95,29.95,W_GWM5488,hh-W_GWM5488
2017,9,29.88,29.88,29.88,W_GWM5488,hh-W_GWM5488
2017,10,29.91,29.91,29.91,W_GWM5488,hh-W_GWM5488
2017,11,30.02,30.02,30.02,W_GWM5488,hh-W_GWM5488
2017,12,30.17,30.17,30.17,W_GWM5488,hh-W_GWM5488
2018,1,30.33,30.33,30.33,W_GWM5488,hh-W_GWM5488
2018,2,30.42,30.42,30.42,W_GWM5488,hh-W_GWM5488
2018,3,30.44,30.44,30.44,W_GWM5488,hh-W_GWM5488
2018,4,30.45,30.45,30.45,W_GWM5488,hh-W_GWM5488
2018,5,30.39,30.39,30.39,W_GWM5488,hh-W_GWM5488
2018,6,30.21,30.21,30.21,W_GWM5488,hh-W_GWM5488
2018,7,30.03,30.03,30.03,W_GWM5488,hh-W_GWM5488
2018,8,29.82,29.82,29.82,W_GWM5488,hh-W_GWM5488
2018,9,29.71,29.71,29.71,W_GWM5488,hh-W_GWM5488
2018,10,29.64,29.64,29.64,W_GWM5488,hh-W_GWM5488
2018,11,29.59,29.59,29.59,W_GWM5488,hh-W_GWM5488
2018,12,29.61,29.61,29.61,W_GWM5488,hh-W_GWM5488
2019,1,29.68,29.68,29.68,W_GWM5488,hh-W_GWM5488
2019,2,29.71,29.71,29.71,W_GWM5488,hh-W_GWM5488
2019,3,29.8,29.8,29.8,W_GWM5488,hh-W_GWM5488
2019,4,29.81,29.81,29.81,W_GWM5488,hh-W_GWM5488
2019,5,29.77,29.77,29.77,W_GWM5488,hh-W_GWM5488
2019,6,29.72,29.72,29.72,W_GWM5488,hh-W_GWM5488
2019,7,29.59,29.59,29.59,W_GWM5488,hh-W_GWM5488
2019,8,29.48,29.48,29.48,W_GWM5488,hh-W_GWM5488
2019,9,29.4,29.4,29.4,W_GWM5488,hh-W_GWM5488
2019,10,29.46,29.46,29.46,W_GWM5488,hh-W_GWM5488
2019,11,29.48,29.48,29.48,W_GWM5488,hh-W_GWM5488
2019,12,29.52,29.52,29.52,W_GWM5488,hh-W_GWM5488
2020,1,29.58,29.58,29.58,W_GWM5488,hh-W_GWM5488
2020,2,29.77,29.77,29.77,W_GWM5488,hh-W_GWM5488
2020,3,29.95,29.95,29.95,W_GWM5488,hh-W_GWM5488
2020,4,29.95,29.95,29.95,W_GWM5488,hh-W_GWM5488
2020,5,29.87,29.87,29.87,W_GWM5488,hh-W_GWM5488
2020,6,29.77,29.77,29.77,W_GWM5488,hh-W_GWM5488
2020,7,29.69,29.69,29.69,W_GWM5488,hh-W_GWM5488
2020,8,29.56,29.56,29.56,W_GWM5488,hh-W_GWM5488
2020,9,29.47,29.47,29.47,W_GWM5488,hh-W_GWM5488
2020,10,29.42,29.42,29.42,W_GWM5488,hh-W_GWM5488
2020,11,29.41,29.41,29.41,W_GWM5488,hh-W_GWM5488
2020,12,29.39,29.39,29.39,W_GWM5488,hh-W_GWM5488
2021,1,29.43,29.43,29.43,W_GWM5488,hh-W_GWM5488
2021,2,29.48,29.48,29.48,W_GWM5488,hh-W_GWM5488
2021,3,29.53,29.53,29.53,W_GWM5488,hh-W_GWM5488
2021,4,29.59,29.59,29.59,W_GWM5488,hh-W_GWM5488
2021,5,29.59,29.59,29.59,W_GWM5488,hh-W_GWM5488
2021,6,29.53,29.53,29.53,W_GWM5488,hh-W_GWM5488
2021,7,29.46,29.46,29.46,W_GWM5488,hh-W_GWM5488
2021,8,29.44,29.44,29.44,W_GWM5488,hh-W_GWM5488
2021,9,29.44,29.44,29.44,W_GWM5488,hh-W_GWM5488
2021,10,29.4,29.4,29.4,W_GWM5488,hh-W_GWM5488
2021,11,29.44,29.44,29.44,W_GWM5488,hh-W_GWM5488
2021,12,29.51,29.51,29.51,W_GWM5488,hh-W_GWM5488
1990,1,,,,W_GWM585,hh-W_GWM585
1990,2,,,,W_GWM585,hh-W_GWM585
1990,3,,,,W_GWM585,hh-W_GWM585
1990,4,,,,W_GWM585,hh-W_GWM585
1990,5,,,,W_GWM585,hh-W_GWM585
1990,6,,,,W_GWM585,hh-W_GWM585
1990,7,,,,W_GWM585,hh-W_GWM585
1990,8,,,,W_GWM585,hh-W_GWM585
1990,9,,,,W_GWM585,hh-W_GWM585
1990,10,,,,W_GWM585,hh-W_GWM585
1990,11,,,,W_GWM585,hh-W_GWM585
1990,12,,,,W_GWM585,hh-W_GWM585
1991,1,,,,W_GWM585,hh-W_GWM585
1991,2,,,,W_GWM585,hh-W_GWM585
1991,3,,,,W_GWM585,hh-W_GWM585
1991,4,,,,W_GWM585,hh-W_GWM585
1991,5,,,,W_GWM585,hh-W_GWM585
1991,6,,,,W_GWM585,hh-W_GWM585
1991,7,,,,W_GWM585,hh-W_GWM585
1991,8,,,,W_GWM585,hh-W_GWM585
1991,9,,,,W_GWM585,hh-W_GWM585
1991,10,,,,W_GWM585,hh-W_GWM585
1991,11,,,,W_GWM585,hh-W_GWM585
1991,12,,,,W_GWM585,hh-W_GWM585
1992,1,,,,W_GWM585,hh-W_GWM585
1992,2,,,,W_GWM585,hh-W_GWM585
1992,3,,,,W_GWM585,hh-W_GWM585
1992,4,,,,W_GWM585,hh-W_GWM585
1992,5,,,,W_GWM585,hh-W_GWM585
1992,6,,,,W_GWM585,hh-W_GWM585
1992,7,,,,W_GWM585,hh-W_GWM585
1992,8,,,,W_GWM585,hh-W_GWM585
1992,9,,,,W_GWM585,hh-W_GWM585
1992,10,,,,W_GWM585,hh-W_GWM585
1992,11,,,,W_GWM585,hh-W_GWM585
1992,12,,,,W_GWM585,hh-W_GWM585
1993,1,,,,W_GWM585,hh-W_GWM585
1993,2,,,,W_GWM585,hh-W_GWM585
1993,3,,,,W_GWM585,hh-W_GWM585
1993,4,,,,W_GWM585,hh-W_GWM585
1993,5,,,,W_GWM585,hh-W_GWM585
1993,6,,,,W_GWM585,hh-W_GWM585
1993,7,,,,W_GWM585,hh-W_GWM585
1993,8,,,,W_GWM585,hh-W_GWM585
1993,9,,,,W_GWM585,hh-W_GWM585
1993,10,,,,W_GWM585,hh-W_GWM585
1993,11,,,,W_GWM585,hh-W_GWM585
1993,12,,,,W_GWM585,hh-W_GWM585
1994,1,,,,W_GWM585,hh-W_GWM585
1994,2,,,,W_GWM585,hh-W_GWM585
1994,3,,,,W_GWM585,hh-W_GWM585
1994,4,,,,W_GWM585,hh-W_GWM585
1994,5,,,,W_GWM585,hh-W_GWM585
1994,6,,,,W_GWM585,hh-W_GWM585
1994,7,,,,W_GWM585,hh-W_GWM585
1994,8,,,,W_GWM585,hh-W_GWM585
1994,9,,,,W_GWM585,hh-W_GWM585
1994,10,,,,W_GWM585,hh-W_GWM585
1994,11,,,,W_GWM585,hh-W_GWM585
1994,12,,,,W_GWM585,hh-W_GWM585
1995,1,,,,W_GWM585,hh-W_GWM585
1995,2,,,,W_GWM585,hh-W_GWM585
1995,3,,,,W_GWM585,hh-W_GWM585
1995,4,,,,W_GWM585,hh-W_GWM585
1995,5,,,,W_GWM585,hh-W_GWM585
1995,6,,,,W_GWM585,hh-W_GWM585
1995,7,,,,W_GWM585,hh-W_GWM585
1995,8,,,,W_GWM585,hh-W_GWM585
1995,9,,,,W_GWM585,hh-W_GWM585
1995,10,,,,W_GWM585,hh-W_GWM585
1995,11,,,,W_GWM585,hh-W_GWM585
1995,12,,,,W_GWM585,hh-W_GWM585
1996,1,,,,W_GWM585,hh-W_GWM585
1996,2,,,,W_GWM585,hh-W_GWM585
1996,3,,,,W_GWM585,hh-W_GWM585
1996,4,,,,W_GWM585,hh-W_GWM585
1996,5,,,,W_GWM585,hh-W_GWM585
1996,6,,,,W_GWM585,hh-W_GWM585
1996,7,,,,W_GWM585,hh-W_GWM585
1996,8,,,,W_GWM585,hh-W_GWM585
1996,9,,,,W_GWM585,hh-W_GWM585
1996,10,,,,W_GWM585,hh-W_GWM585
1996,11,,,,W_GWM585,hh-W_GWM585
1996,12,,,,W_GWM585,hh-W_GWM585
1997,1,,,,W_GWM585,hh-W_GWM585
1997,2,,,,W_GWM585,hh-W_GWM585
1997,3,,,,W_GWM585,hh-W_GWM585
1997,4,,,,W_GWM585,hh-W_GWM585
1997,5,,,,W_GWM585,hh-W_GWM585
1997,6,,,,W_GWM585,hh-W_GWM585
1997,7,,,,W_GWM585,hh-W_GWM585
1997,8,,,,W_GWM585,hh-W_GWM585
1997,9,,,,W_GWM585,hh-W_GWM585
1997,10,,,,W_GWM585,hh-W_GWM585
1997,11,,,,W_GWM585,hh-W_GWM585
1997,12,,,,W_GWM585,hh-W_GWM585
1998,1,,,,W_GWM585,hh-W_GWM585
1998,2,,,,W_GWM585,hh-W_GWM585
1998,3,,,,W_GWM585,hh-W_GWM585
1998,4,,,,W_GWM585,hh-W_GWM585
1998,5,,,,W_GWM585,hh-W_GWM585
1998,6,,,,W_GWM585,hh-W_GWM585
1998,7,,,,W_GWM585,hh-W_GWM585
1998,8,,,,W_GWM585,hh-W_GWM585
1998,9,,,,W_GWM585,hh-W_GWM585
1998,10,,,,W_GWM585,hh-W_GWM585
1998,11,,,,W_GWM585,hh-W_GWM585
1998,12,,,,W_GWM585,hh-W_GWM585
1999,1,,,,W_GWM585,hh-W_GWM585
1999,2,,,,W_GWM585,hh-W_GWM585
1999,3,,,,W_GWM585,hh-W_GWM585
1999,4,,,,W_GWM585,hh-W_GWM585
1999,5,,,,W_GWM585,hh-W_GWM585
1999,6,,,,W_GWM585,hh-W_GWM585
1999,7,,,,W_GWM585,hh-W_GWM585
1999,8,,,,W_GWM585,hh-W_GWM585
1999,9,,,,W_GWM585,hh-W_GWM585
1999,10,,,,W_GWM585,hh-W_GWM585
1999,11,,,,W_GWM585,hh-W_GWM585
1999,12,,,,W_GWM585,hh-W_GWM585
2000,1,,,,W_GWM585,hh-W_GWM585
2000,2,,,,W_GWM585,hh-W_GWM585
2000,3,,,,W_GWM585,hh-W_GWM585
2000,4,,,,W_GWM585,hh-W_GWM585
2000,5,,,,W_GWM585,hh-W_GWM585
2000,6,,,,W_GWM585,hh-W_GWM585
2000,7,,,,W_GWM585,hh-W_GWM585
2000,8,,,,W_GWM585,hh-W_GWM585
2000,9,,,,W_GWM585,hh-W_GWM585
2000,10,,,,W_GWM585,hh-W_GWM585
2000,11,,,,W_GWM585,hh-W_GWM585
2000,12,,,,W_GWM585,hh-W_GWM585
2001,1,,,,W_GWM585,hh-W_GWM585
2001,2,,,,W_GWM585,hh-W_GWM585
2001,3,,,,W_GWM585,hh-W_GWM585
2001,4,,,,W_GWM585,hh-W_GWM585
2001,5,,,,W_GWM585,hh-W_GWM585
2001,6,,,,W_GWM585,hh-W_GWM585
2001,7,,,,W_GWM585,hh-W_GWM585
2001,8,,,,W_GWM585,hh-W_GWM585
2001,9,,,,W_GWM585,hh-W_GWM585
2001,10,,,,W_GWM585,hh-W_GWM585
2001,11,,,,W_GWM585,hh-W_GWM585
2001,12,,,,W_GWM585,hh-W_GWM585
2002,1,,,,W_GWM585,hh-W_GWM585
2002,2,,,,W_GWM585,hh-W_GWM585
2002,3,,,,W_GWM585,hh-W_GWM585
2002,4,,,,W_GWM585,hh-W_GWM585
2002,5,,,,W_GWM585,hh-W_GWM585
2002,6,,,,W_GWM585,hh-W_GWM585
2002,7,,,,W_GWM585,hh-W_GWM585
2002,8,,,,W_GWM585,hh-W_GWM585
2002,9,,,,W_GWM585,hh-W_GWM585
2002,10,,,,W_GWM585,hh-W_GWM585
2002,11,,,,W_GWM585,hh-W_GWM585
2002,12,,,,W_GWM585,hh-W_GWM585
2003,1,,,,W_GWM585,hh-W_GWM585
2003,2,,,,W_GWM585,hh-W_GWM585
2003,3,,,,W_GWM585,hh-W_GWM585
2003,4,,,,W_GWM585,hh-W_GWM585
2003,5,,,,W_GWM585,hh-W_GWM585
2003,6,,,,W_GWM585,hh-W_GWM585
2003,7,,,,W_GWM585,hh-W_GWM585
2003,8,,,,W_GWM585,hh-W_GWM585
2003,9,,,,W_GWM585,hh-W_GWM585
2003,10,,,,W_GWM585,hh-W_GWM585
2003,11,,,,W_GWM585,hh-W_GWM585
