ms_nr,year,month,min_gwl,mean_gwl,max_gwl
sl-00539,1997,12,192.0564516129032,192.0564516129032,192.0564516129032
sl-00539,1998,1,192.04161290322585,192.04161290322585,192.04161290322585
sl-00539,1998,2,191.97285714285707,191.97285714285707,191.97285714285707
sl-00539,1998,3,192.0548387096774,192.0548387096774,192.0548387096774
sl-00539,1998,4,192.084,192.084,192.084
sl-00539,1998,5,192.088064516129,192.088064516129,192.088064516129
sl-00539,1998,6,192.124,192.124,192.124
sl-00539,1998,7,192.1032258064516,192.1032258064516,192.1032258064516
sl-00539,1998,8,192.06870967741932,192.06870967741932,192.06870967741932
sl-00539,1998,9,192.08266666666668,192.08266666666668,192.08266666666668
sl-00539,1998,10,192.0803225806452,192.0803225806452,192.0803225806452
sl-00539,1998,11,192.0775862068965,192.0775862068965,192.0775862068965
sl-00539,1998,12,,,
sl-00539,1999,1,,,
sl-00539,1999,2,192.157619047619,192.157619047619,192.157619047619
sl-00539,1999,3,192.1867741935484,192.1867741935484,192.1867741935484
sl-00539,1999,4,192.1763333333333,192.1763333333333,192.1763333333333
sl-00539,1999,5,192.2725806451613,192.2725806451613,192.2725806451613
sl-00539,1999,6,192.32566666666665,192.32566666666665,192.32566666666665
sl-00539,1999,7,192.38322580645155,192.38322580645155,192.38322580645155
sl-00539,1999,8,192.378064516129,192.378064516129,192.378064516129
sl-00539,1999,9,192.32900000000004,192.32900000000004,192.32900000000004
sl-00539,1999,10,192.2970967741936,192.2970967741936,192.2970967741936
sl-00539,1999,11,192.4043333333333,192.4043333333333,192.4043333333333
sl-00539,1999,12,192.38903225806445,192.38903225806445,192.38903225806445
sl-00539,2000,1,192.29645161290324,192.29645161290324,192.29645161290324
sl-00539,2000,2,192.4086206896552,192.4086206896552,192.4086206896552
sl-00539,2000,3,192.6093548387097,192.6093548387097,192.6093548387097
sl-00539,2000,4,192.79666666666668,192.79666666666668,192.79666666666668
sl-00539,2000,5,192.9187096774193,192.9187096774193,192.9187096774193
sl-00539,2000,6,192.86033333333336,192.86033333333336,192.86033333333336
sl-00539,2000,7,192.7287096774193,192.7287096774193,192.7287096774193
sl-00539,2000,8,192.71838709677425,192.71838709677425,192.71838709677425
sl-00539,2000,9,192.77366666666668,192.77366666666668,192.77366666666668
sl-00539,2000,10,192.76290322580647,192.76290322580647,192.76290322580647
sl-00539,2000,11,192.79,192.79,192.79
sl-00539,2000,12,192.82548387096776,192.82548387096776,192.82548387096776
sl-00539,2001,1,192.79516129032257,192.79516129032257,192.79516129032257
sl-00539,2001,2,192.91857142857145,192.91857142857145,192.91857142857145
sl-00539,2001,3,193.22064516129032,193.22064516129032,193.22064516129032
sl-00539,2001,4,,,
sl-00539,2001,5,,,
sl-00539,2001,6,193.2983333333333,193.2983333333333,193.2983333333333
sl-00539,2001,7,193.2932258064516,193.2932258064516,193.2932258064516
sl-00539,2001,8,193.24419354838705,193.24419354838705,193.24419354838705
sl-00539,2001,9,193.208,193.208,193.208
sl-00539,2001,10,193.2216129032257,193.2216129032257,193.2216129032257
sl-00539,2001,11,193.41266666666664,193.41266666666664,193.41266666666664
sl-00539,2001,12,193.3296774193549,193.3296774193549,193.3296774193549
sl-00539,2002,1,193.31827586206904,193.31827586206904,193.31827586206904
sl-00539,2002,2,193.80607142857136,193.80607142857136,193.80607142857136
sl-00539,2002,3,193.81290322580645,193.81290322580645,193.81290322580645
sl-00539,2002,4,193.76166666666663,193.76166666666663,193.76166666666663
sl-00539,2002,5,193.6506451612904,193.6506451612904,193.6506451612904
sl-00539,2002,6,193.583,193.583,193.583
sl-00539,2002,7,193.5351612903225,193.5351612903225,193.5351612903225
sl-00539,2002,8,193.6170967741936,193.6170967741936,193.6170967741936
sl-00539,2002,9,193.49233333333325,193.49233333333325,193.49233333333325
sl-00539,2002,10,193.6377419354839,193.6377419354839,193.6377419354839
sl-00539,2002,11,193.5693333333333,193.5693333333333,193.5693333333333
sl-00539,2002,12,193.49516129032256,193.49516129032256,193.49516129032256
sl-00539,2003,1,193.5196774193548,193.5196774193548,193.5196774193548
sl-00539,2003,2,193.73821428571424,193.73821428571424,193.73821428571424
sl-00539,2003,3,193.89580645161288,193.89580645161288,193.89580645161288
sl-00539,2003,4,193.74366666666663,193.74366666666663,193.74366666666663
sl-00539,2003,5,193.5954838709677,193.5954838709677,193.5954838709677
sl-00539,2003,6,193.46366666666663,193.46366666666663,193.46366666666663
sl-00539,2003,7,193.3674193548388,193.3674193548388,193.3674193548388
sl-00539,2003,8,193.31064516129032,193.31064516129032,193.31064516129032
sl-00539,2003,9,193.289,193.289,193.289
sl-00539,2003,10,193.31225806451613,193.31225806451613,193.31225806451613
sl-00539,2003,11,193.24666666666664,193.24666666666664,193.24666666666664
sl-00539,2003,12,193.28774193548384,193.28774193548384,193.28774193548384
sl-00539,2004,1,193.30258064516133,193.30258064516133,193.30258064516133
sl-00539,2004,2,193.3752,193.3752,193.3752
sl-00539,2004,3,193.1764516129032,193.1764516129032,193.1764516129032
sl-00539,2004,4,193.22799999999995,193.22799999999995,193.22799999999995
sl-00539,2004,5,193.1987096774193,193.1987096774193,193.1987096774193
sl-00539,2004,6,193.23566666666665,193.23566666666665,193.23566666666665
sl-00539,2004,7,193.25612903225803,193.25612903225803,193.25612903225803
sl-00539,2004,8,193.161935483871,193.161935483871,193.161935483871
sl-00539,2004,9,193.04866666666663,193.04866666666663,193.04866666666663
sl-00539,2004,10,193.08741935483872,193.08741935483872,193.08741935483872
sl-00539,2004,11,193.11266666666668,193.11266666666668,193.11266666666668
sl-00539,2004,12,193.0006451612903,193.0006451612903,193.0006451612903
sl-00539,2005,1,192.8988461538461,192.8988461538461,192.8988461538461
sl-00539,2005,2,,,
sl-00539,2005,3,192.8558064516129,192.8558064516129,192.8558064516129
sl-00539,2005,4,192.8826666666667,192.8826666666667,192.8826666666667
sl-00539,2005,5,192.7654838709677,192.7654838709677,192.7654838709677
sl-00539,2005,6,192.70366666666663,192.70366666666663,192.70366666666663
sl-00539,2005,7,192.74516129032256,192.74516129032256,192.74516129032256
sl-00539,2005,8,192.7577419354838,192.7577419354838,192.7577419354838
sl-00539,2005,9,192.80066666666664,192.80066666666664,192.80066666666664
sl-00539,2005,10,192.696129032258,192.696129032258,192.696129032258
sl-00539,2005,11,192.75333333333336,192.75333333333336,192.75333333333336
sl-00539,2005,12,192.72903225806445,192.72903225806445,192.72903225806445
sl-00539,2006,1,192.66,192.66,192.66
sl-00539,2006,2,192.64750000000004,192.64750000000004,192.64750000000004
sl-00539,2006,3,192.5993548387096,192.5993548387096,192.5993548387096
sl-00539,2006,4,192.68599999999995,192.68599999999995,192.68599999999995
sl-00539,2006,5,192.62516129032247,192.62516129032247,192.62516129032247
sl-00539,2006,6,192.547,192.547,192.547
sl-00539,2006,7,192.4667741935484,192.4667741935484,192.4667741935484
sl-00539,2006,8,192.49483870967745,192.49483870967745,192.49483870967745
sl-00539,2006,9,192.38333333333333,192.38333333333333,192.38333333333333
sl-00539,2006,10,192.34,192.34,192.34
sl-00539,2006,11,192.3043333333333,192.3043333333333,192.3043333333333
sl-00539,2006,12,192.37870967741927,192.37870967741927,192.37870967741927
sl-00539,2007,1,192.49774193548384,192.49774193548384,192.49774193548384
sl-00539,2007,2,192.57142857142853,192.57142857142853,192.57142857142853
sl-00539,2007,3,192.6055555555556,192.6055555555556,192.6055555555556
sl-00539,2007,4,,,
sl-00539,2007,5,,,
sl-00539,2007,6,,,
sl-00539,2007,7,,,
sl-00539,2007,8,,,
sl-00539,2007,9,,,
sl-00539,2007,10,,,
sl-00539,2007,11,,,
sl-00539,2007,12,,,
sl-00539,2008,1,,,
sl-00539,2008,2,,,
sl-00539,2008,3,,,
sl-00539,2008,4,,,
sl-00539,2008,5,,,
sl-00539,2008,6,,,
sl-00539,2008,7,,,
sl-00539,2008,8,,,
sl-00539,2008,9,,,
sl-00539,2008,10,,,
sl-00539,2008,11,,,
sl-00539,2008,12,,,
sl-00539,2009,1,,,
sl-00539,2009,2,,,
sl-00539,2009,3,,,
sl-00539,2009,4,,,
sl-00539,2009,5,,,
sl-00539,2009,6,,,
sl-00539,2009,7,,,
sl-00539,2009,8,,,
sl-00539,2009,9,,,
sl-00539,2009,10,,,
sl-00539,2009,11,,,
sl-00539,2009,12,192.686625062406,192.686625062406,192.686625062406
sl-00539,2010,1,192.6241969086022,192.6241969086022,192.6241969086022
sl-00539,2010,2,192.6456877076426,192.6456877076426,192.6456877076426
sl-00539,2010,3,192.65659488559865,192.65659488559865,192.65659488559865
sl-00539,2010,4,192.70120833333337,192.70120833333337,192.70120833333337
sl-00539,2010,5,192.73983870967712,192.73983870967712,192.73983870967712
sl-00539,2010,6,192.7421527777778,192.7421527777778,192.7421527777778
sl-00539,2010,7,192.6996908602151,192.6996908602151,192.6996908602151
sl-00539,2010,8,192.73016129032257,192.73016129032257,192.73016129032257
sl-00539,2010,9,192.7369444444444,192.7369444444444,192.7369444444444
sl-00539,2010,10,192.74334677419307,192.74334677419307,192.74334677419307
sl-00539,2010,11,192.74659217877075,192.74659217877075,192.74659217877075
sl-00539,2010,12,192.781115591398,192.781115591398,192.781115591398
sl-00539,2011,1,192.81772849462385,192.81772849462385,192.81772849462385
sl-00539,2011,2,192.89988095238107,192.89988095238107,192.89988095238107
sl-00539,2011,3,192.9376850605655,192.9376850605655,192.9376850605655
sl-00539,2011,4,192.95147222222212,192.95147222222212,192.95147222222212
sl-00539,2011,5,192.9172311827957,192.9172311827957,192.9172311827957
sl-00539,2011,6,192.9131805555554,192.9131805555554,192.9131805555554
sl-00539,2011,7,192.9286962365593,192.9286962365593,192.9286962365593
sl-00539,2011,8,192.9253225806453,192.9253225806453,192.9253225806453
sl-00539,2011,9,192.90381084840035,192.90381084840035,192.90381084840035
sl-00539,2011,10,192.90389784946245,192.90389784946245,192.90389784946245
sl-00539,2011,11,192.90069541029203,192.90069541029203,192.90069541029203
sl-00539,2011,12,192.9608333333332,192.9608333333332,192.9608333333332
sl-00539,2012,1,192.95130376344093,192.95130376344093,192.95130376344093
sl-00539,2012,2,192.9340948275861,192.9340948275861,192.9340948275861
sl-00539,2012,3,192.9852884615385,192.9852884615385,192.9852884615385
sl-00539,2012,4,,,
sl-00539,2012,5,193.1006205250596,193.1006205250596,193.1006205250596
sl-00539,2012,6,193.09718055555584,193.09718055555584,193.09718055555584
sl-00539,2012,7,193.11051282051287,193.11051282051287,193.11051282051287
sl-00539,2012,8,,,
sl-00539,2012,9,,,
sl-00539,2012,10,,,
sl-00539,2012,11,,,
sl-00539,2012,12,,,
sl-00539,2013,1,,,
sl-00539,2013,2,,,
sl-00539,2013,3,193.2944469696971,193.2944469696971,193.2944469696971
sl-00539,2013,4,193.31037916666665,193.31037916666665,193.31037916666665
sl-00539,2013,5,193.3891370967741,193.3891370967741,193.3891370967741
sl-00539,2013,6,193.4294083333331,193.4294083333331,193.4294083333331
sl-00539,2013,7,193.4447137096776,193.4447137096776,193.4447137096776
sl-00539,2013,8,193.43074793388425,193.43074793388425,193.43074793388425
sl-00539,2013,9,193.43125972222225,193.43125972222225,193.43125972222225
sl-00539,2013,10,193.41747715053785,193.41747715053785,193.41747715053785
sl-00539,2013,11,193.43248567119167,193.43248567119167,193.43248567119167
sl-00539,2013,12,193.53949731182783,193.53949731182783,193.53949731182783
sl-00539,2014,1,193.6225775978409,193.6225775978409,193.6225775978409
sl-00539,2014,2,193.6883053892216,193.6883053892216,193.6883053892216
sl-00539,2014,3,193.74216419919205,193.74216419919205,193.74216419919205
sl-00539,2014,4,193.7787708333332,193.7787708333332,193.7787708333332
sl-00539,2014,5,193.7752029569893,193.7752029569893,193.7752029569893
sl-00539,2014,6,193.7266266471452,193.7266266471452,193.7266266471452
sl-00539,2014,7,193.7258481182796,193.7258481182796,193.7258481182796
sl-00539,2014,8,193.7419838709677,193.7419838709677,193.7419838709677
sl-00539,2014,9,193.7280652777778,193.7280652777778,193.7280652777778
sl-00539,2014,10,193.7313131720431,193.7313131720431,193.7313131720431
sl-00539,2014,11,193.74172245467253,193.74172245467253,193.74172245467253
sl-00539,2014,12,193.75020698924743,193.75020698924743,193.75020698924743
sl-00539,2015,1,193.76178360215053,193.76178360215053,193.76178360215053
sl-00539,2015,2,193.74139786585388,193.74139786585388,193.74139786585388
sl-00539,2015,3,193.77798115746944,193.77798115746944,193.77798115746944
sl-00539,2015,4,193.8334541666665,193.8334541666665,193.8334541666665
sl-00539,2015,5,193.82436155913976,193.82436155913976,193.82436155913976
sl-00539,2015,6,193.76819305555568,193.76819305555568,193.76819305555568
sl-00539,2015,7,193.7055766129032,193.7055766129032,193.7055766129032
sl-00539,2015,8,193.67675940860212,193.67675940860212,193.67675940860212
sl-00539,2015,9,193.67403636363628,193.67403636363628,193.67403636363628
sl-00539,2015,10,193.67459408602164,193.67459408602164,193.67459408602164
sl-00539,2015,11,193.65315341701552,193.65315341701552,193.65315341701552
sl-00539,2015,12,193.6174717741936,193.6174717741936,193.6174717741936
sl-00539,2016,1,193.64060887096795,193.64060887096795,193.64060887096795
sl-00539,2016,2,193.637383259912,193.637383259912,193.637383259912
sl-00539,2016,3,193.66803260869568,193.66803260869568,193.66803260869568
sl-00539,2016,4,193.73020277777792,193.73020277777792,193.73020277777792
sl-00539,2016,5,193.7777216216217,193.7777216216217,193.7777216216217
sl-00539,2016,6,193.81644305555545,193.81644305555545,193.81644305555545
sl-00539,2016,7,193.8452190860213,193.8452190860213,193.8452190860213
sl-00539,2016,8,193.82690456989263,193.82690456989263,193.82690456989263
sl-00539,2016,9,193.79078472222244,193.79078472222244,193.79078472222244
sl-00539,2016,10,193.77648252688184,193.77648252688184,193.77648252688184
sl-00539,2016,11,193.77475766016696,193.77475766016696,193.77475766016696
sl-00539,2016,12,193.73755600539812,193.73755600539812,193.73755600539812
sl-00539,2017,1,193.7426129032256,193.7426129032256,193.7426129032256
sl-00539,2017,2,193.7246949404764,193.7246949404764,193.7246949404764
sl-00539,2017,3,193.6942193808884,193.6942193808884,193.6942193808884
sl-00539,2017,4,193.6559277777777,193.6559277777777,193.6559277777777
sl-00539,2017,5,193.61995295698944,193.61995295698944,193.61995295698944
sl-00539,2017,6,193.5611611111111,193.5611611111111,193.5611611111111
sl-00539,2017,7,193.5142029569892,193.5142029569892,193.5142029569892
sl-00539,2017,8,193.474004329004,193.474004329004,193.474004329004
sl-00539,2017,9,193.45349722222232,193.45349722222232,193.45349722222232
sl-00539,2017,10,193.4337553763442,193.4337553763442,193.4337553763442
sl-00539,2017,11,193.4522573426576,193.4522573426576,193.4522573426576
sl-00539,2017,12,193.48171236559136,193.48171236559136,193.48171236559136
sl-00539,2018,1,193.5165954301076,193.5165954301076,193.5165954301076
sl-00539,2018,2,193.6420669642856,193.6420669642856,193.6420669642856
sl-00539,2018,3,193.7535975773889,193.7535975773889,193.7535975773889
sl-00539,2018,4,193.7861263888891,193.7861263888891,193.7861263888891
sl-00539,2018,5,193.79998118279573,193.79998118279573,193.79998118279573
sl-00539,2018,6,193.8065333333333,193.8065333333333,193.8065333333333
sl-00539,2018,7,193.7721088709676,193.7721088709676,193.7721088709676
sl-00539,2018,8,193.7113615591395,193.7113615591395,193.7113615591395
sl-00539,2018,9,193.70110416666665,193.70110416666665,193.70110416666665
sl-00539,2018,10,193.7187150537637,193.7187150537637,193.7187150537637
sl-00539,2018,11,193.7129513888889,193.7129513888889,193.7129513888889
sl-00539,2018,12,193.73822849462368,193.73822849462368,193.73822849462368
sl-00539,2019,1,193.7423844086019,193.7423844086019,193.7423844086019
sl-00539,2019,2,193.67942152466355,193.67942152466355,193.67942152466355
sl-00539,2019,3,193.6822274562585,193.6822274562585,193.6822274562585
sl-00539,2019,4,193.6918513888888,193.6918513888888,193.6918513888888
sl-00539,2019,5,193.6782259810552,193.6782259810552,193.6782259810552
sl-00539,2019,6,193.61254166666663,193.61254166666663,193.61254166666663
sl-00539,2019,7,193.52696774193532,193.52696774193532,193.52696774193532
sl-00539,2019,8,193.4962959459457,193.4962959459457,193.4962959459457
sl-00539,2019,9,193.49853333333323,193.49853333333323,193.49853333333323
sl-00539,2019,10,193.5207916666667,193.5207916666667,193.5207916666667
sl-00539,2019,11,193.55013294797672,193.55013294797672,193.55013294797672
sl-00539,2019,12,193.5617862903225,193.5617862903225,193.5617862903225
sl-00539,2020,1,193.54291935483872,193.54291935483872,193.54291935483872
sl-00539,2020,2,193.60481034482777,193.60481034482777,193.60481034482777
sl-00539,2020,3,193.7127133243609,193.7127133243609,193.7127133243609
sl-00539,2020,4,193.78615694444457,193.78615694444457,193.78615694444457
sl-00539,2020,5,193.75357894736857,193.75357894736857,193.75357894736857
sl-00539,2020,6,193.75727222222207,193.75727222222207,193.75727222222207
sl-00539,2020,7,193.69998790322592,193.69998790322592,193.69998790322592
sl-00539,2020,8,193.63217408906883,193.63217408906883,193.63217408906883
sl-00539,2020,9,193.6069569444444,193.6069569444444,193.6069569444444
sl-00539,2020,10,193.6149368279572,193.6149368279572,193.6149368279572
sl-00539,2020,11,193.59960251046024,193.59960251046024,193.59960251046024
sl-00539,2020,12,193.6477177419357,193.6477177419357,193.6477177419357
sl-00539,2021,1,193.6347002688172,193.6347002688172,193.6347002688172
sl-00539,2021,2,193.63963392857136,193.63963392857136,193.63963392857136
sl-00539,2021,3,193.67902941176465,193.67902941176465,193.67902941176465
sl-00539,2021,4,193.76775347912488,193.76775347912488,193.76775347912488
sl-00539,2021,5,193.7355201612922,193.7355201612922,193.7355201612922
sl-00539,2021,6,193.7360000000018,193.7360000000018,193.7360000000018
sl-00539,2021,7,193.7360000000004,193.7360000000004,193.7360000000004
sl-00539,2021,8,,,
sl-00539,2021,9,,,
sl-00539,2021,10,,,
sl-00539,2021,11,,,
sl-00539,2021,12,193.66895454545448,193.66895454545448,193.66895454545448
sl-00563,1990,1,222.93,222.93,222.93
sl-00563,1990,2,223.1,223.1,223.1
sl-00563,1990,3,223.0,223.0,223.0
sl-00563,1990,4,223.02,223.02,223.02
sl-00563,1990,5,223.06,223.06,223.06
sl-00563,1990,6,223.01,223.01,223.01
sl-00563,1990,7,223.04,223.04,223.04
sl-00563,1990,8,222.87,222.87,222.87
sl-00563,1990,9,222.67,222.67,222.67
sl-00563,1990,10,222.78,222.78,222.78
sl-00563,1990,11,222.73,222.73,222.73
sl-00563,1990,12,222.68,222.68,222.68
sl-00563,1991,1,222.82,222.82,222.82
sl-00563,1991,2,223.03,223.03,223.03
sl-00563,1991,3,222.98,222.98,222.98
sl-00563,1991,4,222.92,222.92,222.92
sl-00563,1991,5,222.84,222.84,222.84
sl-00563,1991,6,222.78,222.78,222.78
sl-00563,1991,7,222.735,222.735,222.735
sl-00563,1991,8,222.6,222.6,222.6
sl-00563,1991,9,222.55,222.55,222.55
sl-00563,1991,10,222.41000000000005,222.41000000000005,222.41000000000005
sl-00563,1991,11,222.29,222.29,222.29
sl-00563,1991,12,222.41000000000005,222.41000000000005,222.41000000000005
sl-00563,1992,1,222.25,222.25,222.25
sl-00563,1992,2,222.28,222.28,222.28
sl-00563,1992,3,222.2,222.2,222.2
sl-00563,1992,4,221.99,221.99,221.99
sl-00563,1992,5,222.02,222.02,222.02
sl-00563,1992,6,221.98,221.98,221.98
sl-00563,1992,7,221.9,221.9,221.9
sl-00563,1992,8,221.75,221.75,221.75
sl-00563,1992,9,221.63,221.63,221.63
sl-00563,1992,10,221.58,221.58,221.58
sl-00563,1992,11,221.47,221.47,221.47
sl-00563,1992,12,221.55,221.55,221.55
sl-00563,1993,1,221.47,221.47,221.47
sl-00563,1993,2,221.58,221.58,221.58
sl-00563,1993,3,221.57,221.57,221.57
sl-00563,1993,4,221.54,221.54,221.54
sl-00563,1993,5,221.47,221.47,221.47
sl-00563,1993,6,221.41000000000005,221.41000000000005,221.41000000000005
sl-00563,1993,7,221.3,221.3,221.3
sl-00563,1993,8,221.09,221.09,221.09
sl-00563,1993,9,221.06,221.06,221.06
sl-00563,1993,10,221.01,221.01,221.01
sl-00563,1993,11,220.96,220.96,220.96
sl-00563,1993,12,220.9,220.9,220.9
sl-00563,1994,1,221.11,221.11,221.11
sl-00563,1994,2,221.56,221.56,221.56
sl-00563,1994,3,221.67,221.67,221.67
sl-00563,1994,4,221.85,221.85,221.85
sl-00563,1994,5,222.08,222.08,222.08
sl-00563,1994,6,222.04,222.04,222.04
sl-00563,1994,7,222.0,222.0,222.0
sl-00563,1994,8,221.93,221.93,221.93
sl-00563,1994,9,221.8,221.8,221.8
sl-00563,1994,10,221.88,221.88,221.88
sl-00563,1994,11,221.35,221.35,221.35
sl-00563,1994,12,221.31,221.31,221.31
sl-00563,1995,1,221.41000000000005,221.41000000000005,221.41000000000005
sl-00563,1995,2,221.73,221.73,221.73
sl-00563,1995,3,221.77,221.77,221.77
sl-00563,1995,4,222.03,222.03,222.03
sl-00563,1995,5,222.25,222.25,222.25
sl-00563,1995,6,222.25,222.25,222.25
sl-00563,1995,7,222.18,222.18,222.18
sl-00563,1995,8,222.17,222.17,222.17
sl-00563,1995,9,222.05,222.05,222.05
sl-00563,1995,10,221.99,221.99,221.99
sl-00563,1995,11,222.1,222.1,222.1
sl-00563,1995,12,221.89,221.89,221.89
sl-00563,1996,1,221.88,221.88,221.88
sl-00563,1996,2,,,
sl-00563,1996,3,221.75,221.75,221.75
sl-00563,1996,4,221.65,221.65,221.65
