ms_nr,year,month,min_gwl,mean_gwl,max_gwl
GMS119,2004,3,0.93,0.93,0.93
GMS119,2004,4,0.99,0.99,0.99
GMS119,2004,5,0.97,0.97,0.97
GMS119,2004,6,0.95,0.95,0.95
GMS119,2004,7,0.95,0.95,0.95
GMS119,2004,8,0.9,0.9,0.9
GMS119,2004,9,0.89,0.89,0.89
GMS119,2004,10,0.92,0.92,0.92
GMS119,2004,11,0.93,0.93,0.93
GMS119,2004,12,1.03,1.03,1.03
GMS119,2005,1,1.09,1.09,1.09
GMS119,2005,2,1.15,1.15,1.15
GMS119,2005,3,1.1,1.1,1.1
GMS119,2005,4,1.01,1.01,1.01
GMS119,2005,5,0.99,0.99,0.99
GMS119,2005,6,0.96,0.96,0.96
GMS119,2005,7,0.89,0.89,0.89
GMS119,2005,8,1.01,1.01,1.01
GMS119,2005,9,0.91,0.91,0.91
GMS119,2005,10,0.83,0.83,0.83
GMS119,2005,11,0.82,0.82,0.82
GMS119,2005,12,0.9,0.9,0.9
GMS119,2006,1,0.91,0.91,0.91
GMS119,2006,2,0.9,0.9,0.9
GMS119,2006,3,0.88,0.88,0.88
GMS119,2006,4,1.02,1.02,1.02
GMS119,2006,5,1.02,1.02,1.02
GMS119,2006,6,0.96,0.96,0.96
GMS119,2006,7,0.82,0.82,0.82
GMS119,2006,8,0.81,0.81,0.81
GMS119,2006,9,0.86,0.86,0.86
GMS119,2006,10,0.79,0.79,0.79
GMS119,2006,11,0.83,0.83,0.83
GMS119,2006,12,0.91,0.91,0.91
GMS119,2007,1,1.05,1.05,1.05
GMS119,2007,2,1.16,1.16,1.16
GMS119,2007,3,1.22,1.22,1.22
GMS119,2007,4,1.11,1.11,1.11
GMS119,2007,5,1.02,1.02,1.02
GMS119,2007,6,1.02,1.02,1.02
GMS119,2007,7,1.05,1.05,1.05
GMS119,2007,8,1.03,1.03,1.03
GMS119,2007,9,0.99,0.99,0.99
GMS119,2007,10,0.96,0.96,0.96
GMS119,2007,11,1.07,1.07,1.07
GMS119,2007,12,0.88,0.88,0.88
GMS119,2008,1,0.71,0.71,0.71
GMS119,2008,2,1.02,1.02,1.02
GMS119,2008,3,1.17,1.17,1.17
GMS119,2008,4,1.18,1.18,1.18
GMS119,2008,5,1.04,1.04,1.04
GMS119,2008,6,0.96,0.96,0.96
GMS119,2008,7,0.93,0.93,0.93
GMS119,2008,8,,,
GMS119,2008,9,,,
GMS119,2008,10,,,
GMS119,2008,11,,,
GMS119,2008,12,,,
GMS119,2009,1,,,
GMS119,2009,2,,,
GMS119,2009,3,,,
GMS119,2009,4,0.97,0.97,0.97
GMS119,2009,5,0.88,0.88,0.88
GMS119,2009,6,0.85,0.85,0.85
GMS119,2009,7,0.83,0.83,0.83
GMS119,2009,8,0.77,0.77,0.77
GMS119,2009,9,0.71,0.71,0.71
GMS119,2009,10,0.71,0.71,0.71
GMS119,2009,11,0.79,0.79,0.79
GMS119,2009,12,0.89,0.89,0.89
GMS119,2010,1,0.88,0.88,0.88
GMS119,2010,2,0.9,0.9,0.9
GMS119,2010,3,1.04,1.04,1.04
GMS119,2010,4,1.08,1.08,1.08
GMS119,2010,5,1.0,1.0,1.0
GMS119,2010,6,0.93,0.93,0.93
GMS119,2010,7,0.82,0.82,0.82
GMS119,2010,8,0.81,0.81,0.81
GMS119,2010,9,0.87,0.87,0.87
GMS119,2010,10,0.81,0.81,0.81
GMS119,2010,11,,,
GMS119,2010,12,,,
GMS119,2011,1,,,
GMS119,2011,2,,,
GMS119,2011,3,,,
GMS119,2011,4,,,
GMS119,2011,5,,,
GMS119,2011,6,,,
GMS119,2011,7,,,
GMS119,2011,8,,,
GMS119,2011,9,,,
GMS119,2011,10,,,
GMS119,2011,11,0.78,0.78,0.78
GMS119,2011,12,0.96,0.96,0.96
GMS119,2012,1,1.25,1.25,1.25
GMS119,2012,2,1.13,1.13,1.13
GMS119,2012,3,1.03,1.03,1.03
GMS119,2012,4,0.99,0.99,0.99
GMS119,2012,5,0.87,0.87,0.87
GMS119,2012,6,0.79,0.79,0.79
GMS119,2012,7,0.72,0.72,0.72
GMS119,2012,8,0.71,0.71,0.71
GMS119,2012,9,0.71,0.71,0.71
GMS119,2012,10,0.77,0.77,0.77
GMS119,2012,11,0.76,0.76,0.76
GMS119,2012,12,0.8,0.8,0.8
GMS119,2013,1,0.94,0.94,0.94
GMS119,2013,2,1.03,1.03,1.03
GMS119,2013,3,0.96,0.96,0.96
GMS119,2013,4,0.89,0.89,0.89
GMS119,2013,5,0.92,0.92,0.92
GMS119,2013,6,1.06,1.06,1.06
GMS119,2013,7,0.99,0.99,0.99
GMS119,2013,8,0.89,0.89,0.89
GMS119,2013,9,0.85,0.85,0.85
GMS119,2013,10,0.8,0.8,0.8
GMS119,2013,11,0.91,0.91,0.91
GMS119,2013,12,0.98,0.98,0.98
GMS119,2014,1,0.99,0.99,0.99
GMS119,2014,2,0.93,0.93,0.93
GMS119,2014,3,0.93,0.93,0.93
GMS119,2014,4,0.91,0.91,0.91
GMS119,2014,5,0.94,0.94,0.94
GMS119,2014,6,0.95,0.95,0.95
GMS119,2014,7,0.93,0.93,0.93
GMS119,2014,8,0.87,0.87,0.87
GMS119,2014,9,0.8,0.8,0.8
GMS119,2014,10,0.78,0.78,0.78
GMS119,2014,11,0.77,0.77,0.77
GMS119,2014,12,0.81,0.81,0.81
GMS119,2015,1,1.03,1.03,1.03
GMS119,2015,2,1.05,1.05,1.05
GMS119,2015,3,1.06,1.06,1.06
GMS119,2015,4,,,
GMS119,2015,5,,,
GMS119,2015,6,,,
GMS119,2015,7,0.85,0.85,0.85
GMS119,2015,8,0.89,0.89,0.89
GMS119,2015,9,0.95,0.95,0.95
GMS119,2015,10,0.92,0.92,0.92
GMS119,2015,11,0.99,0.99,0.99
GMS119,2015,12,1.14,1.14,1.14
GMS119,2016,1,1.1,1.1,1.1
GMS119,2016,2,1.25,1.25,1.25
GMS119,2016,3,1.21,1.21,1.21
GMS119,2016,4,1.13,1.13,1.13
GMS119,2016,5,1.1,1.1,1.1
GMS119,2016,6,1.04,1.04,1.04
GMS119,2016,7,1.05,1.05,1.05
GMS119,2016,8,0.94,0.94,0.94
GMS119,2016,9,0.86,0.86,0.86
GMS119,2016,10,0.77,0.77,0.77
GMS119,2016,11,0.74,0.74,0.74
GMS119,2016,12,0.73,0.73,0.73
GMS119,2017,1,0.82,0.82,0.82
GMS119,2017,2,0.82,0.82,0.82
GMS119,2017,3,0.94,0.94,0.94
GMS119,2017,4,0.97,0.97,0.97
GMS119,2017,5,0.9,0.9,0.9
GMS119,2017,6,0.85,0.85,0.85
GMS119,2017,7,0.91,0.91,0.91
GMS119,2017,8,0.91,0.91,0.91
GMS119,2017,9,,,
GMS119,2017,10,,,
GMS119,2017,11,,,
GMS119,2017,12,,,
GMS119,2018,1,,,
GMS119,2018,2,,,
GMS119,2018,3,,,
GMS119,2018,4,,,
GMS119,2018,5,,,
GMS119,2018,6,,,
GMS119,2018,7,,,
GMS119,2018,8,,,
GMS119,2018,9,,,
GMS119,2018,10,,,
GMS119,2018,11,,,
GMS119,2018,12,,,
GMS119,2019,1,,,
GMS119,2019,2,,,
GMS119,2019,3,,,
GMS119,2019,4,,,
GMS119,2019,5,,,
GMS119,2019,6,,,
GMS119,2019,7,,,
GMS119,2019,8,,,
GMS119,2019,9,,,
GMS119,2019,10,,,
GMS119,2019,11,0.82,0.82,0.82
GMS119,2019,12,0.87,0.87,0.87
GMS119,2020,1,0.91,0.91,0.91
GMS119,2020,2,1.04,1.04,1.04
GMS119,2020,3,1.22,1.22,1.22
GMS119,2020,4,1.09,1.09,1.09
GMS119,2020,5,0.95,0.95,0.95
GMS119,2020,6,0.87,0.87,0.87
GMS119,2020,7,0.79,0.79,0.79
GMS119,2020,8,0.71,0.71,0.71
GMS119,2020,9,0.71,0.71,0.71
GMS119,2020,10,0.66,0.66,0.66
GMS119,2020,11,0.66,0.66,0.66
GMS119,2020,12,0.66,0.66,0.66
